num__age,num__w_st,num__a_st,num__HR,num__RH_in,num__T_in,num__CO_2,num__V_a,num__T_out,num__RH_out,num__clo,num__BMI
0.19565217391304351,0.5775360586500917,0.4723468433210516,0.4709059001519037,0.30386740331491713,0.3149171270718232,0.37086455858161227,0.16872427983539096,0.999237398194867,0.7271406295638116,0.4339622641509434,0.16026802986004696
0.0,0.8527372699019842,0.8153910769172028,0.39971398636064637,0.11339121283872666,0.7714088397790055,0.40047523304697485,0.242798353909465,0.19974447653835778,0.6833881002861553,0.09433962264150947,0.10223170359471023
1.0,0.920153000239063,0.8773171569844029,0.35779699884185956,0.5853722704551433,0.7962707182320443,0.5231219155547432,0.34156378600823045,0.44130405091702096,0.02846100091176007,0.660377358490566,0.2062397560174164
0.19565217391304351,0.5138337716152681,0.624959431855062,0.44444791907719317,0.36069455406471984,0.09944751381215489,0.2906232864193016,0.11522633744855967,0.9234533354086101,0.6042895424266383,0.4339622641509434,0.16026802986004696
0.6956521739130435,0.7274523866443543,0.6614325805158359,0.28067122428253544,0.08550381478558267,0.6767955801104975,0.5463352220800585,0.242798353909465,0.5954554201992568,0.8954246250556706,0.981132075471698,0.0
0.19565217391304351,0.48234919117061104,0.37925965521849525,0.21701930714433126,0.09480758652029375,0.34869412355600193,0.4175238031936991,0.1945379723157498,0.4512759719312661,0.9914756854519733,0.5188679245283019,0.28213597592146933
0.10869565217391303,0.7592636863495099,0.7997556365857847,0.7014552321282644,0.12786108918705608,0.6567679558011053,0.39499177481264847,0.21810699588477364,0.19745667112295992,0.7062478873810893,0.5943396226415094,0.1451850471927556
0.3043478260869565,0.8803888756076184,0.8654092132643516,0.36217817942881025,0.2925545908971323,0.9668508287292821,0.6528970937671358,0.15637860082304525,0.8657500530208435,0.31161499552937455,1.0,0.3431401013235088
0.0,0.5800900470156982,0.5651333498787725,0.23206835035923834,0.18126808734543542,0.5034530386740332,0.344543959056845,0.3374485596707819,0.16961627805277285,0.8462801185417526,0.09433962264150947,0.10223170359471023
0.19565217391304351,0.7610168140887721,0.7701456635039419,0.5059115364732562,0.14864509339647458,0.2403314917127073,0.363187717053555,0.08641975308641976,0.14412668512009663,0.5192602039449734,1.0,0.16026802986004696
0.9782608695652173,0.4825085664196349,0.6247685229377065,0.26302856982031286,0.5169692186266771,0.5587016574585637,0.5276914640833487,0.1522633744855967,0.3764935484859602,0.7672199502438852,0.5566037735849056,0.7789868441749933
0.19565217391304351,0.6418041278189497,0.6247685229377065,0.3719101433437627,0.35438042620363064,0.6132596685082874,0.455675379272528,0.2139917695473251,0.8524944893789832,0.474188500751449,0.4999999999999999,0.28213597592146933
0.13043478260869562,0.7990317953621804,0.6199958000038182,0.2510576271111612,0.46671928439884225,0.7645027624309393,0.4081520745750321,0.21810699588477364,0.025543111056357398,0.33097921073593994,0.42452830188679247,0.1307982458610344
0.08695652173913043,0.7791497330464581,0.6199958000038182,0.10328380201405174,0.20363062352012629,0.8915745856353592,0.5207457503198686,0.2897119341563786,0.8800488368670804,0.27749208101056144,0.7358490566037735,0.4717008048204633
0.9782608695652173,0.4825085664196349,0.5008304537904964,0.3754672406022491,0.39094975006577215,0.17610497237569067,0.5792359714860172,0.2880658436213992,0.48387187995309455,0.6757231700574691,0.26415094339622647,0.8199861517631509
0.3043478260869565,0.6750378516216435,0.624959431855062,0.44271588414462515,0.23493817416469343,0.49723756906077354,0.4704807165052093,0.22633744855967078,0.40433172746890633,0.5748314730313973,0.24528301886792458,0.23894328973806067
0.19565217391304351,0.7612558769623079,0.8630228517974077,0.5177491884995215,0.37884767166535116,0.6319060773480663,0.49899469932370677,0.23868312757201646,0.4588545625053281,0.2279560409916841,0.34905660377358494,0.16026802986004696
0.10869565217391303,0.80106781416846,0.7544911322807892,0.7365672435251956,0.6356222046829781,0.8114640883977902,0.36391884481813197,0.2222222222222222,0.1693039417734507,0.8381276693586335,0.5943396226415094,0.1451850471927556
0.3043478260869565,0.6412383456849149,0.5700874362841488,0.4291051917267604,0.22073138647724277,0.3321823204419889,0.20471577408152064,0.2139917695473251,0.8232826332224458,0.5593909578631941,0.0,0.23894328973806067
0.6956521739130435,0.7075583711849549,0.2989824554704952,0.2134315908934551,0.3943699026571953,0.14502762430939242,0.4852860537378906,0.17283950617283952,0.9950801125842771,0.7690629314226793,0.6698113207547169,0.0
0.3043478260869565,0.7134433022551598,0.715268895210095,0.48354796139822,0.734806629834254,0.611878453038674,0.5370133430817036,0.07407407407407407,0.6380816200484984,0.7861672501414803,0.339622641509434,0.23894328973806067
0.3043478260869565,0.7963981193720615,0.7678547564956761,0.42603202816614216,0.4367271770586686,0.791436464088398,0.2847742643026868,0.4897119341563786,0.8330268413376781,0.5225847892440112,0.0,0.23894328973806067
1.0,0.7610168140887721,0.7225138886237379,0.28253534713236717,0.15759010786635097,0.4461325966850831,0.48053372326814114,0.14814814814814814,0.41004806604188565,0.3217620778728132,0.660377358490566,0.2062397560174164
0.08695652173913043,0.6815682524503948,0.6914530077699927,0.10348703803507575,0.09865824782951849,0.6629834254143647,0.6031804057759093,0.26255144032921807,0.7618930735189994,0.43123755978596323,0.009433962264150941,0.2117647954481735
0.6956521739130435,0.5022710972985895,0.5317958801855633,0.1574584555535402,0.15627466456195738,0.47237569060773477,0.4558581612136722,0.18518518518518517,0.40653692023075416,0.5513264149522672,0.981132075471698,0.0
1.0,0.48466013228145677,0.26557339493327703,0.1466579939833258,0.3764798737174426,0.23618784530386727,0.5437762749040395,0.23045267489711935,0.3941549296667034,0.3476920472624343,0.46226415094339635,0.2062397560174164
0.15217391304347833,0.6814088772013709,0.4364368759664763,0.36509198448731517,0.41436464088397795,0.20234806629834257,0.43410711021751036,0.08641975308641976,0.08508386342854564,0.18373963249902214,0.6792452830188681,0.3036056057756459
0.19565217391304351,0.5981732560742841,0.6497185002559087,0.420453860918644,0.5777426992896607,0.6374309392265194,0.4637177846828734,0.4567901234567901,0.8514459500270162,0.47338035724780614,0.4999999999999999,0.28213597592146933
0.3043478260869565,0.5576539963343694,0.48187319829709274,0.2832036571165638,0.30255196001052354,0.14640883977900554,0.309449826357156,0.2757201646090535,0.3749363537299697,0.2901811999009163,0.24528301886792458,0.23894328973806067
0.3043478260869565,0.4825085664196349,0.5770412935988243,0.22533092439262725,0.3204419889502762,0.08770718232044206,0.7616523487479437,0.46913580246913583,0.11054661023567518,0.5302775565871731,0.4811320754716981,0.23894328973806067
0.13043478260869562,0.5602836879432624,0.7735581604016724,0.4395181424555147,0.48145224940805054,0.6360497237569063,0.4551270334490952,0.16872427983539096,0.8536596178369249,0.4685869036291024,0.5754716981132075,0.6200931875041674
0.3043478260869565,0.7566339947406169,0.7035518604073996,0.5502618578002124,0.1662720336753486,0.5262430939226521,0.23195028331200873,0.13991769547325103,0.8533100792995425,0.47026738276580593,0.0,0.23894328973806067
0.17391304347826092,0.8407841262251972,0.7748229319791524,0.3020528871025151,0.08681925808997626,0.5925414364640884,0.5251325169073296,0.2674897119341564,0.8703735806650618,0.17375723298544354,0.9716981132075476,0.1422891250417525
0.9782608695652173,0.46461471033548474,0.5770412935988243,0.21156171659306044,0.3285977374375163,0.34185082872928185,0.565527325900201,0.0905349794238683,0.3666325224842115,0.7854188704852669,0.5566037735849056,0.7789868441749933
0.3043478260869565,0.5237867559168059,0.47711002080907194,0.4119670521424236,0.378058405682715,0.18508287292817682,0.374154633522208,0.39094650205761317,0.394769243550828,0.3476834934431108,0.24528301886792458,0.23894328973806067
0.15217391304347833,0.8388716232369116,0.761650216681621,0.6053316675943935,0.1428571428571428,0.7002762430939227,0.6764759641747394,0.151440329218107,0.7675701482670383,0.3590791999352425,0.8301886792452832,0.31860459660910656
0.9565217391304348,0.7991074986054665,0.7949924590977644,0.6063663397251072,0.09576427255985265,0.7078729281767957,0.4982635715591298,0.24938271604938272,0.956483780294018,0.444955299823508,0.5,0.28120040692112036
0.17391304347826092,0.6495975774962148,0.4984536377694204,0.1454618516595888,0.5961589055511706,0.35842541436464104,0.35898373240723813,0.242798353909465,0.16977512800878197,0.8485122189651633,0.41509433962264164,0.039259919758559025
0.06521739130434784,0.7287831699737031,0.40083236287967017,0.3623288922647533,0.4254143646408838,0.026933701657458675,0.23706817766404675,0.40329218106995884,0.6394755163379499,0.7783848190677451,0.5754716981132076,0.36553223505760124
0.19565217391304351,0.7610168140887721,0.5723640251236137,0.5573656752461907,0.11102341489081824,0.23273480662983448,0.37890696399195767,0.07818930041152262,0.1411778971321061,0.52088507042791,1.0,0.16026802986004696
0.15217391304347833,0.7931149892421709,0.6399982818197438,0.8096037373350443,0.4298868718758221,0.8964088397790055,0.5900201060135258,0.29465020576131684,0.6520624370720849,0.41520231197903623,0.8301886792452832,0.31860459660910656
0.06521739130434784,0.9383217786277789,0.8153910769172028,0.5275317612418357,0.2230991844251512,0.520718232044199,0.4320965088649241,0.3045267489711934,0.9754378668596867,0.6921261166418464,0.3679245283018868,0.36553223505760124
0.10869565217391303,0.6398916248306636,0.6376166930757337,0.38343759488299656,0.05367008681925811,0.4882596685082874,0.5574849204898554,0.25020576131687244,0.9616472300162701,0.2215612887917553,0.5754716981132075,0.39596499020752696
0.13043478260869562,0.6416447525699258,0.6271548844046504,0.4686541060588053,0.23362273086029994,0.38397790055248615,0.3902394443428988,0.13580246913580246,0.5049610075405571,0.7390527214566784,0.6792452830188679,0.6200931875041674
0.19565217391304351,0.7612558769623079,0.8820755617494895,0.5390056161807083,0.4682978163641146,0.6291436464088398,0.5189179309084263,0.5967078189300411,0.4472249040421008,0.2526096363496473,0.34905660377358494,0.16026802986004696
0.9565217391304348,0.8388716232369116,0.8569137664420308,0.5685412653905052,0.0752433570113128,0.7928176795580111,0.4688356790349112,0.2946502057613169,0.9524483457418582,0.5176524553632151,0.5,0.28120040692112036
0.13043478260869562,0.7672204956570248,0.6247685229377065,0.0870105742600501,0.2957116548276768,0.5158839779005524,0.4441601169804422,0.18930041152263374,0.07418526683079371,0.1288136677500189,0.42452830188679247,0.1307982458610344
0.9782608695652173,0.8362419316280181,0.8631183062560854,0.12814364362867103,0.4511970534069981,0.8459944751381216,0.5693657466642296,0.16872427983539096,0.42919251708316053,0.03273063443937563,0.08490566037735853,1.0
0.3043478260869565,0.7612558769623079,0.7200320726981158,0.4305280057270501,0.5527492765061824,0.7327348066298343,0.556022664960702,0.20987654320987653,0.63645045291741,0.7947279299669798,0.339622641509434,0.23894328973806067
0.15217391304347833,0.7592636863495099,0.6852866497394094,0.408147296924083,0.13364903972638775,0.5683701657458564,0.6066532626576496,0.2707818930041152,0.7550952334020291,0.46830920416697674,0.8301886792452832,0.31860459660910656
0.19565217391304351,0.5005976571838393,0.3800232908879173,0.32886447785651274,0.2838726650881347,0.3142265193370166,0.5657101078413452,0.09876543209876543,0.3655945197471854,0.7873345463001482,1.0,0.16026802986004696
0.0,0.8268666826041917,0.784368377846929,0.3803354002371059,0.18574059458037362,0.7645027624309393,0.40870042039846466,0.2921810699588477,0.18432846198255678,0.7471995052097342,0.09433962264150947,0.10223170359471023
0.13043478260869562,0.8069846202884694,0.653347587865829,0.1546431848722959,0.26256248355695866,0.5946132596685083,0.45750319868397005,0.19753086419753085,0.09592979601663815,0.14768389604218957,0.42452830188679247,0.1307982458610344
0.6956521739130435,0.7752012112518925,0.761650216681621,0.2447184684924616,0.10286766640357792,0.8494475138121547,0.5240358252604643,0.3333333333333333,0.4704999115006959,0.9815466793199015,0.981132075471698,0.0
0.19565217391304351,0.5165072914176427,0.4420686890284644,0.5776444908655379,0.2801894238358327,0.1954419889502761,0.6532626576494244,0.1810699588477366,0.33088010391069833,0.834689711317516,1.0,0.16026802986004696
0.06521739130434784,0.7479746062103221,0.5226049794500187,0.28993576372259955,0.3741120757695343,0.29972375690607733,0.4673734235057577,0.16049382716049382,0.9994280486461505,0.7243441002154025,0.3679245283018868,0.36553223505760124
0.10869565217391303,0.6219977687465135,0.6661957580038562,0.40149768795719065,0.36043146540384097,0.7106353591160222,0.552001462255529,0.19588477366255141,0.954211862416227,0.14382261887295567,0.5754716981132075,0.39596499020752696
0.06521739130434784,0.6770260578532157,0.37698783910196454,0.3322299163226302,0.6887661141804787,0.08908839779005517,0.29830012794735883,0.23045267489711935,0.6331881186552332,0.811849289617979,0.5754716981132076,0.36553223505760124
0.15217391304347833,0.6953542114909554,0.48416410530535847,0.3189664534316138,0.32912391475927383,0.3611878453038675,0.4361177115700968,0.23456790123456792,0.0775216497282489,0.12342583914178551,0.6792452830188681,0.3036056057756459
0.5652173913043477,0.597418120965814,0.6725912067352664,0.36392122034661545,0.4646145751118126,0.2541436464088398,0.37598245293365007,0.14814814814814814,0.3900930760460075,0.7096741846217198,0.5660377358490566,0.13990000641180134
1.0,0.5205195633118178,0.20830071972661868,0.1483176505246907,0.48250460405156537,0.28936464088397806,0.553463717784683,0.8189300411522634,0.41872748503168666,0.34734989448948506,0.46226415094339635,0.2062397560174164
0.0,0.4684317475496056,0.29335064240850706,0.19747707324897823,0.4185740594580373,0.2520718232044199,0.36172546152440155,0.3950617283950617,0.9395794402802451,0.36573918467502375,0.6509433962264151,0.11559275388140344
0.19565217391304351,0.4328791138736152,0.2106870811935626,0.2809807999952142,0.2617732175743225,0.0787292817679559,0.8576128678486566,0.2510288065843621,0.13326043809091842,0.5283360294575021,0.6792452830188679,0.28213597592146933
0.08695652173913043,0.6557215714399556,0.5770412935988243,0.12852943791611093,0.1099710602473033,0.7058011049723758,0.48455492597331384,0.3135802469135803,0.9313338082622487,0.21309470097881666,0.7358490566037735,0.4717008048204633
0.0,0.7473105426727229,0.6724002978179113,0.23017968715796588,0.12049460668245193,0.5628453038674033,0.37506854322792915,0.1810699588477366,0.1775336989638703,0.8662770367243136,0.09433962264150947,0.10223170359471023
0.13043478260869562,0.667491433580365,0.579523109524446,0.3741369281835826,0.3735858984477768,0.2686464088397791,0.3191372692377993,0.13580246913580246,0.4910211574859421,0.6608296724047089,0.6792452830188679,0.6200931875041674
0.9782608695652173,0.7566339947406169,0.8631183062560854,0.20935387689254348,0.6869244935543278,0.6111878453038675,0.490586730031073,0.3539094650205761,0.4513365975037711,0.24476007498396024,0.08490566037735853,1.0
0.19565217391304351,0.7212526894573275,0.8439749145682596,0.5350242981068117,0.4925019731649566,0.26519337016574585,0.35898373240723813,0.06172839506172839,0.14313733892024394,0.5284751354952686,1.0,0.16026802986004696
0.19565217391304351,0.7851143517411749,0.817772665661213,0.4803015231351634,0.30255196001052354,0.6042817679558012,0.4865655273259003,0.2510288065843621,0.467221956611544,0.20567783151051833,0.34905660377358494,0.16026802986004696
0.2608695652173913,0.715523149254921,0.8092819915618259,0.09350335479449401,0.28150486714022616,0.5794198895027625,0.3619082434655455,0.23045267489711935,0.09556982254455537,0.1119189766142008,0.2735849056603774,0.2912064400199851
0.19565217391304351,0.36289744202725327,0.4126209885263741,0.29040837870746505,0.654301499605367,0.055939226519337026,0.2716139645403034,0.25925925925925924,0.6361538770753938,0.7962844172079793,0.5188679245283019,0.28213597592146933
0.6956521739130435,0.7194995617180653,0.6757412038716328,0.35616584005153584,0.08945014469876345,0.6070441988950277,0.5074026686163408,0.30864197530864196,0.6318535273661607,0.8188534822024791,0.981132075471698,0.0
0.3043478260869565,0.597418120965814,0.624959431855062,0.3993958308576576,0.061036569323862144,0.40607734806629825,0.409065984280753,0.32098765432098764,0.4144171388837913,0.4699359415092559,0.24528301886792458,0.23894328973806067
0.9565217391304348,0.7848752888676391,0.6414444168687119,0.3797741300674403,0.0028939752696659493,0.5953038674033151,0.27344178395174545,0.1440329218106996,0.7525458759035188,0.4825224068708285,0.41509433962264164,0.28120040692112036
0.19565217391304351,0.6379034185990919,0.5708367537847692,0.5279835851238076,0.19810576164167326,0.5276243093922652,0.5651617620179127,0.39094650205761317,0.5042236249771201,0.8595057497080179,0.17924528301886794,0.28213597592146933
0.6956521739130435,0.5221930034265676,0.5317958801855633,0.1467705720843836,0.23862141541699555,0.4979281767955803,0.4717601900932188,0.26337448559670784,0.40416013952074553,0.5773325379639438,0.981132075471698,0.0
0.10869565217391303,0.9183998724998008,0.8092819915618259,0.7022432939225215,0.38463562220468295,0.9323204419889506,0.38841162493145676,0.18518518518518517,0.17761759660146195,0.7822203480606236,0.5943396226415094,0.1451850471927556
0.17391304347826092,0.3768427763168378,0.43167369847845594,0.1874736739917665,0.2551960010523545,0.19475138121546975,0.3083531347102907,0.11934156378600823,0.18957645246992288,0.7849871540414188,0.41509433962264164,0.039259919758559025
0.10869565217391303,0.5205195633118178,0.6948320956071861,0.4181588477005923,0.1781110234148907,0.5020718232044199,0.3310180954121732,0.18518518518518517,0.16802777849268163,0.8239591143076419,0.5943396226415094,0.1451850471927556
0.10869565217391303,0.5841899752968365,0.761650216681621,0.43647460658389925,0.15837937384898704,0.552486187845304,0.3624565892889783,0.28395061728395066,0.16888018301538366,0.895929326052098,0.5943396226415094,0.1451850471927556
0.6956521739130435,0.7971153079926685,0.761650216681621,0.34519751649135155,0.8560905024993423,0.5994475138121547,0.4470846280387498,0.1646090534979424,0.9533273332924839,0.6458570942561432,0.6698113207547169,0.0
0.06521739130434784,0.7991074986054665,0.5708367537847692,0.3652597691571603,0.3528018942383583,0.5103591160220995,0.442149515627856,0.1810699588477366,0.39002976865715444,0.3589980079237489,0.5754716981132076,0.36553223505760124
0.9565217391304348,0.23746912104550155,0.6271548844046504,0.30394470310119115,0.7358589844777689,0.07665745856353601,0.07676841528057021,0.2551440329218107,0.6779751125892276,0.4038558989874046,0.41509433962264164,0.28120040692112036
0.13043478260869562,0.8308430950673364,0.5913594624004888,0.20388519535427696,0.3070244672454616,0.7458563535911604,0.49424236885395734,0.5473251028806585,0.07930079973962331,0.1975085517770796,0.42452830188679247,0.1307982458610344
0.10869565217391303,0.34664116662682254,0.5534163150760771,0.33144856357500074,0.33412259931596944,0.14157458563535918,0.3933467373423506,0.45267489711934156,0.954672601006828,0.4822125400194053,0.2547169811320755,0.39596499020752696
0.17391304347826092,0.40274125428320984,0.43167369847845594,0.27891985374131634,0.3443830570902393,0.2382596685082874,0.2860537378906963,0.13168724279835392,0.19974447653835778,0.6833881002861553,0.41509433962264164,0.039259919758559025
0.6956521739130435,0.7592636863495099,0.8092819915618259,0.226077249254936,0.5164430413049196,0.7354972375690607,0.5470663498446354,0.21810699588477364,0.63645045291741,0.7947279299669798,0.981132075471698,0.0
0.3043478260869565,0.4825085664196349,0.5294095187186194,0.24371733471491186,0.6432517758484607,0.2120165745856355,0.9661853408883202,0.5267489711934157,0.1054729314559173,0.5051364448404096,0.4811320754716981,0.23894328973806067
0.06521739130434784,0.5576539963343694,0.4342414234168879,0.2517560346149933,0.3635885293343857,0.3694751381215471,0.5549259733138366,0.04938271604938271,0.9652568785605646,0.22263885451340215,0.37735849056603765,0.2555169305154511
0.19565217391304351,0.6815682524503948,0.6724002978179113,0.5069079173676737,0.2288871349644831,0.6298342541436466,0.48437214403216944,0.18930041152263374,0.8383121039882702,0.5218556954485813,0.4999999999999999,0.28213597592146933
0.17391304347826092,0.7192604988445295,0.5317958801855633,0.07247937739565413,0.40489344909234404,0.5593922651933703,0.39554012063608124,0.07407407407407407,0.16855727834604536,0.8313994490523458,0.41509433962264164,0.039259919758559025
0.5652173913043477,0.31476611682205746,0.7106966266394301,0.4251748757843611,0.46040515653775327,0.21339779005524862,0.3814659111679767,0.242798353909465,0.35210048416584505,0.8122383318936164,0.5660377358490566,0.13990000641180134
0.06521739130434784,0.9024942226472232,0.7854661041217237,0.1681592966506652,0.5201262825572216,0.7921270718232045,0.3551453116432096,0.522633744855967,0.48031290629875134,0.026972990406738173,0.5754716981132076,0.36553223505760124
0.3043478260869565,0.5277711371424019,0.48187319829709274,0.30168429347860093,0.4375164430413049,0.17610497237569067,0.38987388046061044,0.06995884773662552,0.4070555212333196,0.34751241705663594,0.24528301886792458,0.23894328973806067
0.19565217391304351,0.40274125428320984,0.29335064240850706,0.3659527927934788,0.36753485924756646,0.42058011049723754,0.40614147322244565,0.07818930041152262,0.5564781301772439,0.9310014528213131,0.5188679245283019,0.28213597592146933
0.17391304347826092,0.7612558769623079,0.8153910769172028,0.37819362182514127,0.10576164167324387,0.632596685082873,0.5084993602632061,0.2683127572016461,0.8904236531250068,0.22831541942238331,0.9716981132075476,0.1422891250417525
0.06521739130434784,0.7991074986054665,0.6018594528550429,0.24132224978501504,0.4682978163641146,0.6291436464088398,0.5189179309084263,0.5967078189300411,0.4472249040421008,0.2526096363496473,0.5754716981132076,0.36553223505760124
0.6956521739130435,0.7035779743405848,0.7664133941696418,0.26979029201508553,0.6166798210997105,0.45649171270718236,0.44671906415646145,0.10699588477366255,0.6397254844996423,0.7769395109528929,0.981132075471698,0.0
1.0,0.8007809387202167,0.6986502739542968,0.20738499175908542,0.24861878453038666,0.5441988950276244,0.44525680862730754,0.13580246913580246,0.48395674482397577,0.16112141254818768,0.660377358490566,0.2062397560174164
0.15217391304347833,0.8647183042473507,0.8069004028178153,0.6491089789927306,0.161273349118653,0.6795580110497239,0.6644123560592213,0.151440329218107,0.7614481144307496,0.361676920973641,0.8301886792452832,0.31860459660910656
0.19565217391304351,0.8407841262251972,0.8630228517974077,0.37157965838800655,0.49408050513022894,0.8169889502762431,0.4679217693291903,0.19753086419753085,0.7960938579746843,0.6200189591223331,0.4999999999999999,0.28213597592146933
0.15217391304347833,0.8786357478683562,0.8569137664420308,0.6716042537643018,0.12470402525651147,0.7486187845303869,0.6408334856516177,0.23045267489711932,0.7398410632853254,0.38818852698658235,0.8301886792452832,0.31860459660910656
0.9782608695652173,0.6019603155629931,0.48177774383841454,0.2445951981227793,0.4506708760852406,0.2548342541436466,0.5611405593127398,0.7736625514403292,0.38727567036800825,0.34574859590826046,0.6415094339622641,0.8063197159004315
0.08695652173913043,0.8806279384811542,0.6724002978179113,0.15807488184058116,0.3109707971586425,1.0,0.474501919210382,0.31769547325102876,0.8677836578345305,0.30545747711996496,0.7358490566037735,0.4717008048204633
0.13043478260869562,0.41668658857279484,0.5151247589774921,0.4375853402937465,0.3154433043935805,0.18093922651933725,0.344543959056845,0.102880658436214,0.9507005259546446,0.6386048922239085,0.839622641509434,0.6200931875041674
0.6956521739130435,0.5221930034265676,0.48416410530535847,0.3068467348123859,0.4601420678768743,0.22997237569060758,0.32827636629501,0.12757201646090535,0.35197380965099745,0.7567288422156468,0.80188679245283,0.0
0.5652173913043477,0.5675950274922306,0.624959431855062,0.2726985596257402,0.4575111812680873,0.2417127071823204,0.3447267409979894,0.13991769547325103,0.3783045943178343,0.7231617514898558,0.5660377358490566,0.13990000641180134
0.13043478260869562,0.6037931309267672,0.5175063477215023,0.39275248577326904,0.3691133912128388,0.14295580110497252,0.3138365929446171,0.06995884773662552,0.4831410633911999,0.6776371315166005,0.6792452830188679,0.6200931875041674
0.13043478260869562,0.72347597418121,0.9165489395009643,0.5709777564435324,0.42015259142330963,0.7859116022099448,0.4443428989215864,0.18518518518518517,0.8134644018919951,0.5750350031317755,0.5754716981132075,0.6200931875041674
0.0,0.4744083193879991,0.36732784788377426,0.2325616430379157,0.22730860299921074,0.13052486187845314,0.39115335404861995,0.3374485596707819,0.9503829658529571,0.5505609481824667,0.6509433962264151,0.11559275388140344
0.06521739130434784,0.6531675830743486,0.243427960520036,0.11197929646166249,0.095501183898974,0.3453038674033151,0.42898921586547256,0.1934156378600823,0.4512759719312661,0.9914756854519733,0.5754716981132076,0.36553223505760124
0.13043478260869562,0.6535739899593596,0.6271548844046504,0.44444791907719317,0.27387529597474347,0.33977900552486173,0.38036921952111136,0.13991769547325103,0.5051346926436819,0.7602157653562833,0.6792452830188679,0.6200931875041674
0.13043478260869562,0.48234919117061104,0.6271548844046504,0.49063686369919124,0.36122073138647715,0.09806629834254132,0.2917199780661669,0.02880658436213992,0.9158273173572837,0.5958229546136993,0.839622641509434,0.6200931875041674
0.19565217391304351,0.600127500199219,0.22023252706133922,0.37542883610799127,0.4709287029729018,0.2658839779005526,0.47230853591665156,0.40329218106995884,0.3750741495211421,0.7272453920426503,1.0,0.16026802986004696
0.9782608695652173,0.7009323452067893,0.8154865313758806,0.22755853362632028,0.37753222836095746,0.46685082872928185,0.49497349661853407,0.2757201646090535,0.4243468498881222,0.2951649849792881,0.08490566037735853,1.0
0.0,0.6537333652083834,0.6247685229377065,0.21364196411260317,0.14890818205735323,0.5621546961325967,0.35880095046609395,0.1646090534979424,0.1693038083181348,0.8849826437618091,0.09433962264150947,0.10223170359471023
0.17391304347826092,0.37086620447844476,0.4364368759664763,0.22514299851077235,0.24177847934754004,0.2279005524861879,0.30597696947541586,0.053497942386831275,0.19262685969045334,0.7545074379148398,0.41509433962264164,0.039259919758559025
0.17391304347826092,0.862702207347199,0.8630228517974077,0.34034739317793006,0.07655880031570639,0.791436464088398,0.46956680679948837,0.2090534979423868,0.9526072211179274,0.5151210328386573,0.9716981132075476,0.1422891250417525
0.9782608695652173,0.7208462825723165,0.8345392413279629,0.2041646011485686,0.782162588792423,0.5545580110497239,0.4986291354414184,0.5802469135802468,0.4372157553497351,0.27122760137511515,0.08490566037735853,1.0
